"Polygon_Number","Coordinate_Order","Coordinate_ID","Longitude","Latitude"
"4d",7,"4d_7",-14.075,56.575
"4d",8,"4d_8",-14.075,56.55
"4d",9,"4d_9",-14.075,56.525
"4d",10,"4d_10",-14.075,56.5
"4d",11,"4d_11",-14.075,56.475
"4d",12,"4d_12",-14.075,56.45
"4d",13,"4d_13",-14.05,56.45
"4d",14,"4d_14",-14.05,56.5
"4d",15,"4d_15",-14,56.5
"4d",16,"4d_16",-13.975,56.5
"4d",17,"4d_17",-13.975,56.525
"4d",18,"4d_18",-13.975,56.55
"4d",19,"4d_19",-13.975,56.575
"4d",20,"4d_20",-13.975,56.6
"4d",21,"4d_21",-13.975,56.625
"4d",22,"4d_22",-14,56.625
"4d",23,"4d_23",-14.025,56.625
"4d",24,"4d_24",-14.025,56.65
"4d",25,"4d_25",-14.025,56.667
"4d",26,"4d_26",-14.05,56.667
"4d",27,"4d_27",-14.05,56.65
"4d",28,"4d_28",-14.1,56.65
"4d",29,"4d_29",-14.15,56.65
"4d",30,"4d_30",-14.15,56.625
"4e",1,"4e_1",-14,56.675
"4e",2,"4e_2",-14,56.675
"4e",3,"4e_3",-13.975,56.675
"4e",4,"4e_4",-13.95,56.675
"4e",5,"4e_5",-13.925,56.675
"4e",6,"4e_6",-13.9,56.675
"4e",7,"4e_7",-13.875,56.675
"4e",8,"4e_8",-13.875,56.7
"4e",9,"4e_9",-13.875,56.7
"4e",10,"4e_10",-13.95,56.7
"4e",11,"4e_11",-14,56.7
"4e",12,"4e_12",-14,56.675
"4f",1,"4f_1",-15.216,55.85
"4f",2,"4f_2",-15.217,55.849
"4f",3,"4f_3",-15.218,55.847
"4f",4,"4f_4",-15.229,55.835
"4f",5,"4f_5",-15.23,55.833
"4f",6,"4f_6",-15.231,55.833
"4f",7,"4f_7",-15.232,55.831
"4f",8,"4f_8",-15.236,55.828
"4f",9,"4f_9",-15.237,55.827
"4f",10,"4f_10",-15.25,55.814
"4f",11,"4f_11",-15.251,55.812
"4f",12,"4f_12",-15.255,55.809
"4f",13,"4f_13",-15.256,55.808
"4f",14,"4f_14",-15.263,55.801
"4f",15,"4f_15",-15.264,55.8
"4f",16,"4f_16",-15.267,55.797
"4f",17,"4f_17",-15.268,55.796
"4f",18,"4f_18",-15.269,55.795
"4f",19,"4f_19",-15.275,55.789
"4f",20,"4f_20",-15.275,55.775
"4f",21,"4f_21",-15.25,55.775
"4f",22,"4f_22",-15.225,55.775
"4f",23,"4f_23",-15.2,55.775
"4f",24,"4f_24",-15.175,55.775
"4f",25,"4f_25",-15.175,55.8
"4f",26,"4f_26",-15.175,55.825
"4f",27,"4f_27",-15.15,55.825
"4f",28,"4f_28",-15.125,55.825
"4f",29,"4f_29",-15.1,55.825
"4f",30,"4f_30",-15.075,55.825
"4f",31,"4f_31",-15.075,55.85
"4f",32,"4f_32",-15.075,55.875
"4f",33,"4f_33",-15.075,55.9
"4f",34,"4f_34",-15.075,55.9
"4f",35,"4f_35",-15.1,55.9
"4f",36,"4f_36",-15.15,55.9
"4f",37,"4f_37",-15.172,55.9
"4f",38,"4f_38",-15.172,55.9
"4f",39,"4f_39",-15.175,55.897
"4f",40,"4f_40",-15.176,55.895
"4f",41,"4f_41",-15.181,55.889
"4f",42,"4f_42",-15.183,55.888
"4f",43,"4f_43",-15.185,55.885
"4f",44,"4f_44",-15.186,55.884
"4f",45,"4f_45",-15.189,55.881
"4f",46,"4f_46",-15.19,55.88
"4f",47,"4f_47",-15.191,55.878
"4f",48,"4f_48",-15.192,55.878
"4f",49,"4f_49",-15.2,55.868
"4f",50,"4f_50",-15.2,55.85
"4f",51,"4f_51",-15.216,55.85
"5",1,"5_1",-14.925,55.7
"5",2,"5_2",-14.925,55.725
"5",3,"5_3",-14.925,55.75
"5",4,"5_4",-14.925,55.775
"5",5,"5_5",-14.95,55.775
"5",6,"5_6",-14.975,55.775
"5",7,"5_7",-14.975,55.8
"5",8,"5_8",-14.975,55.825
"5",9,"5_9",-15,55.825
"5",10,"5_10",-15.025,55.825
"5",11,"5_11",-15.05,55.825
"5",12,"5_12",-15.075,55.825
"5",13,"5_13",-15.075,55.8
"5",14,"5_14",-15.075,55.775
"5",15,"5_15",-15.075,55.75
"5",16,"5_16",-15.075,55.725
"5",17,"5_17",-15.05,55.725
"5",18,"5_18",-15.025,55.725
"5",19,"5_19",-15.025,55.7
"5",20,"5_20",-15,55.7
"5",21,"5_21",-14.95,55.7
"5",22,"5_22",-14.925,55.7
"6",1,"6_1",-14.575,56.25
"6",2,"6_2",-14.575,56.25
"6",3,"6_3",-14.575,56.225
"6",4,"6_4",-14.55,56.225
"6",5,"6_5",-14.525,56.225
"6",6,"6_6",-14.5,56.225
"6",7,"6_7",-14.475,56.225
"6",8,"6_8",-14.475,56.25
"6",9,"6_9",-14.475,56.275
"6",10,"6_10",-14.475,56.3
"6",11,"6_11",-14.475,56.325
"6",12,"6_12",-14.45,56.325
"6",13,"6_13",-14.425,56.325
"6",14,"6_14",-14.425,56.35
"6",15,"6_15",-14.425,56.375
"6",16,"6_16",-14.425,56.4
"6",17,"6_17",-14.425,56.4
"6",18,"6_18",-14.45,56.4
"6",19,"6_19",-14.45,56.35
"6",20,"6_20",-14.5,56.35
"6",21,"6_21",-14.5,56.3
"6",22,"6_22",-14.55,56.3
"6",23,"6_23",-14.55,56.25
"6",24,"6_24",-14.575,56.25
"7",1,"7_1",-14.4,56.425
"7",2,"7_2",-14.375,56.425
"7",3,"7_3",-14.35,56.425
"7",4,"7_4",-14.325,56.425
"7",5,"7_5",-14.325,56.45
"7",6,"7_6",-14.325,56.475
"7",7,"7_7",-14.325,56.5
"7",8,"7_8",-14.325,56.5
"7",9,"7_9",-14.35,56.5
"7",10,"7_10",-14.35,56.45
"7",11,"7_11",-14.4,56.45
"7",12,"7_12",-14.4,56.425
"7",13,"7_13",-14.4,56.425
"8",1,"8_1",-14.3,56.275
"8",2,"8_2",-14.325,56.275
"8",3,"8_3",-14.325,56.25
"8",4,"8_4",-14.3,56.25
"8",5,"8_5",-14.3,56.275
"9",1,"9_1",-14.775,55.75
"9",2,"9_2",-14.775,55.775
"9",3,"9_3",-14.8,55.775
"9",4,"9_4",-14.825,55.775
"9",5,"9_5",-14.85,55.775
"9",6,"9_6",-14.875,55.775
"9",7,"9_7",-14.875,55.75
"9",8,"9_8",-14.875,55.725
"9",9,"9_9",-14.875,55.7
"9",10,"9_10",-14.85,55.7
"9",11,"9_11",-14.85,55.75
"9",12,"9_12",-14.8,55.75
"9",13,"9_13",-14.775,55.75
"10",1,"10_1",-15.225,55.6
"10",2,"10_2",-15.225,55.625
"10",3,"10_3",-15.25,55.625
"10",4,"10_4",-15.275,55.625
"10",5,"10_5",-15.275,55.65
"10",6,"10_6",-15.275,55.675
"10",7,"10_7",-15.3,55.675
"10",8,"10_8",-15.325,55.675
"10",9,"10_9",-15.35,55.675
"10",10,"10_10",-15.375,55.675
"10",11,"10_11",-15.375,55.65
"10",12,"10_12",-15.375,55.625
"10",13,"10_13",-15.4,55.625
"10",14,"10_14",-15.425,55.625
"10",15,"10_15",-15.426,55.625
"10",16,"10_16",-15.426,55.624
"10",17,"10_17",-15.428,55.622
"10",18,"10_18",-15.43,55.62
"10",19,"10_19",-15.431,55.618
"10",20,"10_20",-15.437,55.612
"10",21,"10_21",-15.438,55.611
"10",22,"10_22",-15.44,55.608
"10",23,"10_23",-15.442,55.606
"10",24,"10_24",-15.447,55.6
"10",25,"10_25",-15.4,55.6
"10",26,"10_26",-15.35,55.6
"10",27,"10_27",-15.3,55.6
"10",28,"10_28",-15.25,55.6
"10",29,"10_29",-15.225,55.6
"11",1,"11_1",-15.125,55.65
"11",2,"11_2",-15.125,55.675
"11",3,"11_3",-15.125,55.7
"11",4,"11_4",-15.125,55.725
"11",5,"11_5",-15.15,55.725
"11",6,"11_6",-15.175,55.725
"11",7,"11_7",-15.2,55.725
"11",8,"11_8",-15.225,55.725
"11",9,"11_9",-15.225,55.7
"11",10,"11_10",-15.225,55.675
"11",11,"11_11",-15.225,55.65
"11",12,"11_12",-15.225,55.625
"11",13,"11_13",-15.2,55.625
"11",14,"11_14",-15.2,55.65
"11",15,"11_15",-15.15,55.65
"11",16,"11_16",-15.125,55.65
"12",1,"12_1",-15.45,55.596
"12",2,"12_2",-15.451,55.595
"12",3,"12_3",-15.452,55.594
"12",4,"12_4",-15.454,55.591
"12",5,"12_5",-15.455,55.59
"12",6,"12_6",-15.459,55.585
"12",7,"12_7",-15.461,55.583
"12",8,"12_8",-15.463,55.58
"12",9,"12_9",-15.464,55.579
"12",10,"12_10",-15.473,55.568
"12",11,"12_11",-15.474,55.567
"12",12,"12_12",-15.476,55.564
"12",13,"12_13",-15.477,55.563
"12",14,"12_14",-15.481,55.557
"12",15,"12_15",-15.483,55.556
"12",16,"12_16",-15.485,55.553
"12",17,"12_17",-15.486,55.552
"12",18,"12_18",-15.487,55.55
"12",19,"12_19",-15.45,55.55
"12",20,"12_20",-15.45,55.596
"13",1,"13_1",-15.5,55.534
"13",2,"13_2",-15.503,55.53
"13",3,"13_3",-15.504,55.529
"13",4,"13_4",-15.506,55.526
"13",5,"13_5",-15.507,55.525
"13",6,"13_6",-15.516,55.514
"13",7,"13_7",-15.517,55.512
"13",8,"13_8",-15.519,55.51
"13",9,"13_9",-15.52,55.508
"13",10,"13_10",-15.524,55.503
"13",11,"13_11",-15.525,55.502
"13",12,"13_12",-15.526,55.5
"13",13,"13_13",-15.5,55.5
"13",14,"13_14",-15.5,55.534
"14",1,"14_1",-2.15,44.775
"14",2,"14_2",-2.125,44.775
"14",3,"14_3",-2.125,44.8
"14",4,"14_4",-2.125,44.825
"14",5,"14_5",-2.125,44.85
"14",6,"14_6",-2.125,44.875
"14",7,"14_7",-2.15,44.875
"14",8,"14_8",-2.175,44.875
"14",9,"14_9",-2.2,44.875
"14",10,"14_10",-2.225,44.875
"14",11,"14_11",-2.25,44.875
"14",12,"14_12",-2.275,44.875
"14",13,"14_13",-2.275,44.85
"14",14,"14_14",-2.25,44.85
"14",15,"14_15",-2.25,44.8
"14",16,"14_16",-2.2,44.8
"14",17,"14_17",-2.15,44.8
"14",18,"14_18",-2.15,44.775
"15",1,"15_1",-2,43.875
"15",2,"15_2",-2,43.875
"15",3,"15_3",-2.025,43.875
"15",4,"15_4",-2.025,43.85
"15",5,"15_5",-2.025,43.825
"15",6,"15_6",-2.025,43.8
"15",7,"15_7",-2.025,43.775
"15",8,"15_8",-2,43.775
"15",9,"15_9",-2,43.8
"15",10,"15_10",-2,43.85
"15",11,"15_11",-2,43.875
"16",1,"16_1",-2.25,44.275
"16",2,"16_2",-2.225,44.275
"16",3,"16_3",-2.2,44.275
"16",4,"16_4",-2.175,44.275
"16",5,"16_5",-2.175,44.3
"16",6,"16_6",-2.175,44.325
"16",7,"16_7",-2.175,44.35
"16",8,"16_8",-2.175,44.375
"16",9,"16_9",-2.2,44.375
"16",10,"16_10",-2.225,44.375
"16",11,"16_11",-2.25,44.375
"16",12,"16_12",-2.25,44.35
"16",13,"16_13",-2.25,44.3
"16",14,"16_14",-2.25,44.275
"17",1,"17_1",-2.15,43.725
"17",2,"17_2",-2.15,43.725
"17",3,"17_3",-2.125,43.725
"17",4,"17_4",-2.1,43.725
"17",5,"17_5",-2.075,43.725
"17",6,"17_6",-2.075,43.75
"17",7,"17_7",-2.075,43.775
"17",8,"17_8",-2.075,43.8
"17",9,"17_9",-2.075,43.825
"17",10,"17_10",-2.1,43.825
"17",11,"17_11",-2.125,43.825
"17",12,"17_12",-2.15,43.825
"17",13,"17_13",-2.175,43.825
"17",14,"17_14",-2.175,43.8
"17",15,"17_15",-2.175,43.775
"17",16,"17_16",-2.175,43.75
"17",17,"17_17",-2.15,43.75
"17",18,"17_18",-2.15,43.725
"18",1,"18_1",-2.825,45.05
"18",2,"18_2",-2.825,45.075
"18",3,"18_3",-2.825,45.1
"18",4,"18_4",-2.825,45.125
"18",5,"18_5",-2.85,45.125
"18",6,"18_6",-2.875,45.125
"18",7,"18_7",-2.9,45.125
"18",8,"18_8",-2.925,45.125
"18",9,"18_9",-2.925,45.1
"18",10,"18_10",-2.925,45.075
"18",11,"18_11",-2.925,45.05
"18",12,"18_12",-2.9,45.05
"18",13,"18_13",-2.85,45.05
"18",14,"18_14",-2.825,45.05
"19",1,"19_1",-2.625,43.55
"19",2,"19_2",-2.625,43.575
"19",3,"19_3",-2.625,43.6
"19",4,"19_4",-2.625,43.625
"19",5,"19_5",-2.65,43.625
"19",6,"19_6",-2.675,43.625
"19",7,"19_7",-2.7,43.625
"19",8,"19_8",-2.725,43.625
"19",9,"19_9",-2.725,43.6
"19",10,"19_10",-2.725,43.575
"19",11,"19_11",-2.75,43.575
"19",12,"19_12",-2.775,43.575
"19",13,"19_13",-2.8,43.575
"19",14,"19_14",-2.825,43.575
"19",15,"19_15",-2.85,43.575
"19",16,"19_16",-2.875,43.575
"19",17,"19_17",-2.9,43.575
"19",18,"19_18",-2.925,43.575
"19",19,"19_19",-2.95,43.575
"19",20,"19_20",-2.975,43.575
"19",21,"19_21",-2.975,43.55
"19",22,"19_22",-2.95,43.55
"19",23,"19_23",-2.9,43.55
"19",24,"19_24",-2.85,43.55
"19",25,"19_25",-2.8,43.55
"19",26,"19_26",-2.75,43.55
"19",27,"19_27",-2.75,43.5
"19",28,"19_28",-2.725,43.5
"19",29,"19_29",-2.725,43.525
"19",30,"19_30",-2.7,43.525
"19",31,"19_31",-2.7,43.525
"19",32,"19_32",-2.7,43.55
"19",33,"19_33",-2.65,43.55
"19",34,"19_34",-2.625,43.55
"20",1,"20_1",-3.6,45.625
"20",2,"20_2",-3.575,45.625
"20",3,"20_3",-3.575,45.6
"20",4,"20_4",-3.575,45.575
"20",5,"20_5",-3.55,45.575
"20",6,"20_6",-3.525,45.575
"20",7,"20_7",-3.5,45.575
"20",8,"20_8",-3.475,45.575
"20",9,"20_9",-3.475,45.6
"20",10,"20_10",-3.475,45.625
"20",11,"20_11",-3.475,45.65
"20",12,"20_12",-3.475,45.65
"20",13,"20_13",-3.5,45.65
"20",14,"20_14",-3.5,45.675
"20",15,"20_15",-3.525,45.675
"20",16,"20_16",-3.55,45.675
"20",17,"20_17",-3.575,45.675
"20",18,"20_18",-3.575,45.7
"20",19,"20_19",-3.575,45.725
"20",20,"20_20",-3.6,45.725
"20",21,"20_21",-3.625,45.725
"20",22,"20_22",-3.65,45.725
"20",23,"20_23",-3.675,45.725
"20",24,"20_24",-3.675,45.7
"20",25,"20_25",-3.675,45.675
"20",26,"20_26",-3.675,45.65
"20",27,"20_27",-3.65,45.65
"20",28,"20_28",-3.6,45.65
"20",29,"20_29",-3.6,45.625
"21",1,"21_1",-3.025,43.6
"21",2,"21_2",-3.025,43.625
"21",3,"21_3",-3.05,43.625
"21",4,"21_4",-3.075,43.625
"21",5,"21_5",-3.1,43.625
"21",6,"21_6",-3.125,43.625
"21",7,"21_7",-3.125,43.6
"21",8,"21_8",-3.125,43.575
"21",9,"21_9",-3.125,43.55
"21",10,"21_10",-3.1,43.55
"21",11,"21_11",-3.05,43.55
"21",12,"21_12",-3.05,43.6
"21",13,"21_13",-3.025,43.6
"22",1,"22_1",-3.175,43.55
"22",2,"22_2",-3.175,43.575
"22",3,"22_3",-3.2,43.575
"22",4,"22_4",-3.225,43.575
"22",5,"22_5",-3.225,43.6
"22",6,"22_6",-3.225,43.625
"22",7,"22_7",-3.25,43.625
"22",8,"22_8",-3.275,43.625
"22",9,"22_9",-3.3,43.625
"22",10,"22_10",-3.325,43.625
"22",11,"22_11",-3.35,43.625
"22",12,"22_12",-3.375,43.625
"22",13,"22_13",-3.375,43.6
"22",14,"22_14",-3.375,43.575
"22",15,"22_15",-3.375,43.55
"22",16,"22_16",-3.35,43.55
"22",17,"22_17",-3.3,43.55
"22",18,"22_18",-3.25,43.55
"22",19,"22_19",-3.2,43.55
"22",20,"22_20",-3.175,43.55
"23",1,"23_1",-3.8,45.725
"23",2,"23_2",-3.775,45.725
"23",3,"23_3",-3.75,45.725
"23",4,"23_4",-3.725,45.725
"23",5,"23_5",-3.725,45.75
"23",6,"23_6",-3.725,45.775
"23",7,"23_7",-3.725,45.8
"23",8,"23_8",-3.725,45.8
"23",9,"23_9",-3.75,45.8
"23",10,"23_10",-3.75,45.825
"23",11,"23_11",-3.775,45.825
"23",12,"23_12",-3.8,45.825
"23",13,"23_13",-3.825,45.825
"23",14,"23_14",-3.825,45.8
"23",15,"23_15",-3.825,45.775
"23",16,"23_16",-3.825,45.75
"23",17,"23_17",-3.8,45.75
"23",18,"23_18",-3.8,45.725
"24",1,"24_1",-4.075,46
"24",2,"24_2",-4.075,46.025
"24",3,"24_3",-4.1,46.025
"24",4,"24_4",-4.125,46.025
"24",5,"24_5",-4.15,46.025
"24",6,"24_6",-4.175,46.025
"24",7,"24_7",-4.2,46.025
"24",8,"24_8",-4.2,46
"24",9,"24_9",-4.15,46
"24",10,"24_10",-4.1,46
"24",11,"24_11",-4.075,46
"25",1,"25_1",-4.35,46.175
"25",2,"25_2",-4.35,46.175
"25",3,"25_3",-4.325,46.175
"25",4,"25_4",-4.3,46.175
"25",5,"25_5",-4.275,46.175
"25",6,"25_6",-4.275,46.2
"25",7,"25_7",-4.275,46.225
"25",8,"25_8",-4.275,46.25
"25",9,"25_9",-4.275,46.275
"25",10,"25_10",-4.3,46.275
"25",11,"25_11",-4.325,46.275
"25",12,"25_12",-4.35,46.275
"25",13,"25_13",-4.375,46.275
"25",14,"25_14",-4.375,46.3
"25",15,"25_15",-4.375,46.325
"25",16,"25_16",-4.4,46.325
"25",17,"25_17",-4.425,46.325
"25",18,"25_18",-4.45,46.325
"25",19,"25_19",-4.475,46.325
"25",20,"25_20",-4.475,46.3
"25",21,"25_21",-4.475,46.275
"25",22,"25_22",-4.475,46.25
"25",23,"25_23",-4.45,46.25
"25",24,"25_24",-4.4,46.25
"25",25,"25_25",-4.35,46.25
"25",26,"25_26",-4.35,46.2
"25",27,"25_27",-4.35,46.175
"26",1,"26_1",-3.875,43.7
"26",2,"26_2",-3.875,43.7
"26",3,"26_3",-3.875,43.675
"26",4,"26_4",-3.875,43.65
"26",5,"26_5",-3.875,43.625
"26",6,"26_6",-3.9,43.625
"26",7,"26_7",-3.925,43.625
"26",8,"26_8",-3.925,43.6
"26",9,"26_9",-3.925,43.575
"26",10,"26_10",-3.925,43.55
"26",11,"26_11",-3.9,43.55
"26",12,"26_12",-3.9,43.6
"26",13,"26_13",-3.85,43.6
"26",14,"26_14",-3.8,43.6
"26",15,"26_15",-3.8,43.65
"26",16,"26_16",-3.75,43.65
"26",17,"26_17",-3.725,43.65
"26",18,"26_18",-3.725,43.675
"26",19,"26_19",-3.725,43.7
"26",20,"26_20",-3.725,43.725
"26",21,"26_21",-3.75,43.725
"26",22,"26_22",-3.775,43.725
"26",23,"26_23",-3.8,43.725
"26",24,"26_24",-3.825,43.725
"26",25,"26_25",-3.85,43.725
"26",26,"26_26",-3.85,43.7
"26",27,"26_27",-3.875,43.7
"27",1,"27_1",-4.625,46.35
"27",2,"27_2",-4.625,46.375
"27",3,"27_3",-4.625,46.4
"27",4,"27_4",-4.625,46.425
"27",5,"27_5",-4.65,46.425
"27",6,"27_6",-4.675,46.425
"27",7,"27_7",-4.675,46.45
"27",8,"27_8",-4.675,46.475
"27",9,"27_9",-4.675,46.5
"27",10,"27_10",-4.675,46.5
"27",11,"27_11",-4.7,46.5
"27",12,"27_12",-4.7,46.525
"27",13,"27_13",-4.725,46.525
"27",14,"27_14",-4.75,46.525
"27",15,"27_15",-4.775,46.525
"27",16,"27_16",-4.775,46.5
"27",17,"27_17",-4.775,46.475
"27",18,"27_18",-4.775,46.45
"27",19,"27_19",-4.775,46.425
"27",20,"27_20",-4.75,46.425
"27",21,"27_21",-4.725,46.425
"27",22,"27_22",-4.725,46.4
"27",23,"27_23",-4.725,46.375
"27",24,"27_24",-4.725,46.35
"27",25,"27_25",-4.7,46.35
"27",26,"27_26",-4.65,46.35
"27",27,"27_27",-4.625,46.35
"28",1,"28_1",-4.8,46.675
"28",2,"28_2",-4.8,46.675
"28",3,"28_3",-4.825,46.675
"28",4,"28_4",-4.85,46.675
"28",5,"28_5",-4.875,46.675
"28",6,"28_6",-4.9,46.675
"28",7,"28_7",-4.925,46.675
"28",8,"28_8",-4.925,46.65
"28",9,"28_9",-4.925,46.625
"28",10,"28_10",-4.925,46.6
"28",11,"28_11",-4.925,46.575
"28",12,"28_12",-4.9,46.575
"28",13,"28_13",-4.875,46.575
"28",14,"28_14",-4.85,46.575
"28",15,"28_15",-4.85,46.6
"28",16,"28_16",-4.85,46.65
"28",17,"28_17",-4.8,46.65
"28",18,"28_18",-4.8,46.675
"29",1,"29_1",-5.35,46.875
"29",2,"29_2",-5.325,46.875
"29",3,"29_3",-5.325,46.9
"29",4,"29_4",-5.325,46.925
"29",5,"29_5",-5.325,46.95
"29",6,"29_6",-5.325,46.975
"29",7,"29_7",-5.35,46.975
"29",8,"29_8",-5.375,46.975
"29",9,"29_9",-5.4,46.975
"29",10,"29_10",-5.425,46.975
"29",11,"29_11",-5.425,46.95
"29",12,"29_12",-5.425,46.925
"29",13,"29_13",-5.425,46.9
"29",14,"29_14",-5.4,46.9
"29",15,"29_15",-5.35,46.9
"29",16,"29_16",-5.35,46.875
"30",1,"30_1",-5.15,46.725
"30",2,"30_2",-5.125,46.725
"30",3,"30_3",-5.125,46.75
"30",4,"30_4",-5.125,46.775
"30",5,"30_5",-5.125,46.8
"30",6,"30_6",-5.125,46.825
"30",7,"30_7",-5.15,46.825
"30",8,"30_8",-5.175,46.825
"30",9,"30_9",-5.175,46.85
"30",10,"30_10",-5.175,46.85
"30",11,"30_11",-5.2,46.85
"30",12,"30_12",-5.25,46.85
"30",13,"30_13",-5.25,46.9
"30",14,"30_14",-5.25,46.925
"30",15,"30_15",-5.25,46.925
"30",16,"30_16",-5.275,46.925
"30",17,"30_17",-5.275,46.9
"30",18,"30_18",-5.275,46.875
"30",19,"30_19",-5.3,46.875
"30",20,"30_20",-5.325,46.875
