"Polygon_Number","Coordinate_Order","Coordinate_ID","Longitude","Latitude"
"112",14,"112_14",-14.725,52.225
"112",15,"112_15",-14.725,52.2
"112",16,"112_16",-14.725,52.175
"112",17,"112_17",-14.7,52.175
"113",1,"113_1",-14.95,52.475
"113",2,"113_2",-14.925,52.475
"113",3,"113_3",-14.9,52.475
"113",4,"113_4",-14.875,52.475
"113",5,"113_5",-14.875,52.5
"113",6,"113_6",-14.875,52.525
"113",7,"113_7",-14.875,52.55
"113",8,"113_8",-14.875,52.575
"113",9,"113_9",-14.875,52.6
"113",10,"113_10",-14.875,52.625
"113",11,"113_11",-14.9,52.625
"113",12,"113_12",-14.925,52.625
"113",13,"113_13",-14.95,52.625
"113",14,"113_14",-14.975,52.625
"113",15,"113_15",-14.975,52.6
"113",16,"113_16",-14.975,52.575
"113",17,"113_17",-14.975,52.55
"113",18,"113_18",-14.95,52.55
"113",19,"113_19",-14.95,52.5
"113",20,"113_20",-14.95,52.475
"113",21,"113_21",-14.95,52.475
"114",1,"114_1",-14.65,52.075
"114",2,"114_2",-14.675,52.075
"114",3,"114_3",-14.675,52.05
"114",4,"114_4",-14.675,52.025
"114",5,"114_5",-14.675,52
"114",6,"114_6",-14.675,51.975
"114",7,"114_7",-14.65,51.975
"114",8,"114_8",-14.65,52
"114",9,"114_9",-14.65,52.05
"114",10,"114_10",-14.65,52.075
"115",1,"115_1",-14.4,51.725
"115",2,"115_2",-14.425,51.725
"115",3,"115_3",-14.45,51.725
"115",4,"115_4",-14.475,51.725
"115",5,"115_5",-14.5,51.725
"115",6,"115_6",-14.525,51.725
"115",7,"115_7",-14.55,51.725
"115",8,"115_8",-14.575,51.725
"115",9,"115_9",-14.575,51.7
"115",10,"115_10",-14.575,51.675
"115",11,"115_11",-14.575,51.65
"115",12,"115_12",-14.575,51.625
"115",13,"115_13",-14.575,51.6
"115",14,"115_14",-14.575,51.575
"115",15,"115_15",-14.55,51.575
"115",16,"115_16",-14.525,51.575
"115",17,"115_17",-14.5,51.575
"115",18,"115_18",-14.475,51.575
"115",19,"115_19",-14.45,51.575
"115",20,"115_20",-14.425,51.575
"115",21,"115_21",-14.425,51.6
"115",22,"115_22",-14.425,51.625
"115",23,"115_23",-14.4,51.625
"115",24,"115_24",-14.375,51.625
"115",25,"115_25",-14.375,51.65
"115",26,"115_26",-14.375,51.675
"115",27,"115_27",-14.375,51.7
"115",28,"115_28",-14.375,51.7
"115",29,"115_29",-14.4,51.7
"115",30,"115_30",-14.4,51.725
"115",31,"115_31",-14.4,51.725
"116",1,"116_1",-14.85,52.175
"116",2,"116_2",-14.825,52.175
"116",3,"116_3",-14.825,52.2
"116",4,"116_4",-14.825,52.225
"116",5,"116_5",-14.825,52.25
"116",6,"116_6",-14.825,52.275
"116",7,"116_7",-14.85,52.275
"116",8,"116_8",-14.875,52.275
"116",9,"116_9",-14.9,52.275
"116",10,"116_10",-14.925,52.275
"116",11,"116_11",-14.925,52.25
"116",12,"116_12",-14.925,52.225
"116",13,"116_13",-14.925,52.2
"116",14,"116_14",-14.9,52.2
"116",15,"116_15",-14.85,52.2
"116",16,"116_16",-14.85,52.175
"117",1,"117_1",-15.025,52
"117",2,"117_2",-15.025,52
"117",3,"117_3",-15.025,51.975
"117",4,"117_4",-15,51.975
"117",5,"117_5",-14.975,51.975
"117",6,"117_6",-14.95,51.975
"117",7,"117_7",-14.925,51.975
"117",8,"117_8",-14.925,52
"117",9,"117_9",-14.925,52.025
"117",10,"117_10",-14.925,52.05
"117",11,"117_11",-14.925,52.075
"117",12,"117_12",-14.95,52.075
"117",13,"117_13",-14.95,52.05
"117",14,"117_14",-15,52.05
"117",15,"117_15",-15,52
"117",16,"117_16",-15.025,52
"118",1,"118_1",-15.05,51.825
"118",2,"118_2",-15.025,51.825
"118",3,"118_3",-15,51.825
"118",4,"118_4",-14.975,51.825
"118",5,"118_5",-14.975,51.85
"118",6,"118_6",-14.975,51.875
"118",7,"118_7",-14.975,51.9
"118",8,"118_8",-14.975,51.925
"118",9,"118_9",-15,51.925
"118",10,"118_10",-15.025,51.925
"118",11,"118_11",-15.05,51.925
"118",12,"118_12",-15.075,51.925
"118",13,"118_13",-15.1,51.925
"118",14,"118_14",-15.1,51.925
"118",15,"118_15",-15.1,51.9
"118",16,"118_16",-15.1,51.85
"118",17,"118_17",-15.05,51.85
"118",18,"118_18",-15.05,51.825
"119",1,"119_1",-14.6,51.025
"119",2,"119_2",-14.575,51.025
"119",3,"119_3",-14.55,51.025
"119",4,"119_4",-14.525,51.025
"119",5,"119_5",-14.525,51.05
"119",6,"119_6",-14.525,51.075
"119",7,"119_7",-14.525,51.1
"119",8,"119_8",-14.525,51.125
"119",9,"119_9",-14.55,51.125
"119",10,"119_10",-14.575,51.125
"119",11,"119_11",-14.6,51.125
"119",12,"119_12",-14.625,51.125
"119",13,"119_13",-14.625,51.1
"119",14,"119_14",-14.625,51.075
"119",15,"119_15",-14.625,51.05
"119",16,"119_16",-14.6,51.05
"119",17,"119_17",-14.6,51.025
"120",1,"120_1",-15.1,51.975
"120",2,"120_2",-15.075,51.975
"120",3,"120_3",-15.075,52
"120",4,"120_4",-15.075,52
"120",5,"120_5",-15.1,52
"120",6,"120_6",-15.1,51.975
"121",1,"121_1",-9.75,48.5
"121",2,"121_2",-9.625,48.5
"121",3,"121_3",-9.625,48.525
"121",4,"121_4",-9.65,48.525
"121",5,"121_5",-9.675,48.525
"121",6,"121_6",-9.7,48.525
"121",7,"121_7",-9.725,48.525
"121",8,"121_8",-9.75,48.525
"121",9,"121_9",-9.75,48.525
"121",10,"121_10",-9.75,48.5
"122",1,"122_1",-11.6,36.5
"122",2,"122_2",-11.6,36.55
"122",3,"122_3",-11.575,36.55
"122",4,"122_4",-11.575,36.575
"122",5,"122_5",-11.575,36.6
"122",6,"122_6",-11.575,36.625
"122",7,"122_7",-11.6,36.625
"122",8,"122_8",-11.625,36.625
"122",9,"122_9",-11.65,36.625
"122",10,"122_10",-11.65,36.625
"122",11,"122_11",-11.65,36.6
"122",12,"122_12",-11.65,36.55
"122",13,"122_13",-11.7,36.55
"122",14,"122_14",-11.75,36.55
"122",15,"122_15",-11.75,36.525
"122",16,"122_16",-11.725,36.525
"122",17,"122_17",-11.7,36.525
"122",18,"122_18",-11.675,36.525
"122",19,"122_19",-11.675,36.5
"122",20,"122_20",-11.675,36.475
"122",21,"122_21",-11.65,36.475
"122",22,"122_22",-11.625,36.475
"122",23,"122_23",-11.6,36.475
"122",24,"122_24",-11.575,36.475
"122",25,"122_25",-11.575,36.5
"122",26,"122_26",-11.575,36.5
"122",27,"122_27",-11.6,36.5
"123",1,"123_1",-10.95,36.825
"123",2,"123_2",-10.975,36.825
"123",3,"123_3",-11,36.825
"123",4,"123_4",-11.025,36.825
"123",5,"123_5",-11.025,36.8
"123",6,"123_6",-11.025,36.775
"123",7,"123_7",-11.025,36.75
"123",8,"123_8",-11.025,36.725
"123",9,"123_9",-11,36.725
"123",10,"123_10",-10.975,36.725
"123",11,"123_11",-10.95,36.725
"123",12,"123_12",-10.95,36.725
"123",13,"123_13",-10.95,36.75
"123",14,"123_14",-10.95,36.8
"123",15,"123_15",-10.95,36.825
"124",1,"124_1",-11.1,36.725
"124",2,"124_2",-11.075,36.725
"124",3,"124_3",-11.075,36.75
"124",4,"124_4",-11.075,36.775
"124",5,"124_5",-11.075,36.8
"124",6,"124_6",-11.075,36.825
"124",7,"124_7",-11.075,36.85
"124",8,"124_8",-11.075,36.85
"124",9,"124_9",-11.1,36.85
"124",10,"124_10",-11.1,36.8
"124",11,"124_11",-11.15,36.8
"124",12,"124_12",-11.175,36.8
"124",13,"124_13",-11.175,36.8
"124",14,"124_14",-11.175,36.775
"124",15,"124_15",-11.175,36.75
"124",16,"124_16",-11.175,36.725
"124",17,"124_17",-11.15,36.725
"124",18,"124_18",-11.15,36.75
"124",19,"124_19",-11.1,36.75
"124",20,"124_20",-11.1,36.725
"125",1,"125_1",-11.575,42.7
"125",2,"125_2",-11.575,42.7
"125",3,"125_3",-11.575,42.675
"125",4,"125_4",-11.575,42.65
"125",5,"125_5",-11.575,42.625
"125",6,"125_6",-11.55,42.625
"125",7,"125_7",-11.525,42.625
"125",8,"125_8",-11.525,42.6
"125",9,"125_9",-11.525,42.575
"125",10,"125_10",-11.5,42.575
"125",11,"125_11",-11.5,42.6
"125",12,"125_12",-11.5,42.65
"125",13,"125_13",-11.55,42.65
"125",14,"125_14",-11.55,42.7
"125",15,"125_15",-11.575,42.7
"126",1,"126_1",-11.8,42.575
"126",2,"126_2",-11.775,42.575
"126",3,"126_3",-11.775,42.6
"126",4,"126_4",-11.775,42.625
"126",5,"126_5",-11.75,42.625
"126",6,"126_6",-11.725,42.625
"126",7,"126_7",-11.7,42.625
"126",8,"126_8",-11.675,42.625
"126",9,"126_9",-11.65,42.625
"126",10,"126_10",-11.625,42.625
"126",11,"126_11",-11.625,42.65
"126",12,"126_12",-11.625,42.675
"126",13,"126_13",-11.625,42.7
"126",14,"126_14",-11.625,42.725
"126",15,"126_15",-11.625,42.75
"126",16,"126_16",-11.625,42.775
"126",17,"126_17",-11.65,42.775
"126",18,"126_18",-11.675,42.775
"126",19,"126_19",-11.675,42.8
"126",20,"126_20",-11.675,42.8
"126",21,"126_21",-11.7,42.8
"126",22,"126_22",-11.75,42.8
"126",23,"126_23",-11.8,42.8
"126",24,"126_24",-11.85,42.8
"126",25,"126_25",-11.85,42.75
"126",26,"126_26",-11.9,42.75
"126",27,"126_27",-11.9,42.725
"126",28,"126_28",-11.875,42.725
"126",29,"126_29",-11.875,42.7
"126",30,"126_30",-11.875,42.675
"126",31,"126_31",-11.9,42.675
"126",32,"126_32",-11.9,42.65
"126",33,"126_33",-11.85,42.65
"126",34,"126_34",-11.85,42.6
"126",35,"126_35",-11.8,42.6
"126",36,"126_36",-11.8,42.575
